date,quantity
201801,2748
201802,96
201803,144
201804,23304
201805,636
201806,444
201807,648
201808,852
201809,1020
201810,876
201811,1176
201812,1728
201901,1584
201902,1296
201903,1236
201904,4140
201905,504
201906,408
201907,456
201908,672
201909,1416
201910,1236
201911,1560
201912,2088
