date,quantity
201507,30
201508,2160
201601,1440
201608,330
201612,1440
201704,720
201708,2880
201709,6
201710,720
201803,1440
201804,24
201805,1440
201810,1848
201901,2592
201904,2592
201905,36
201906,30
201907,12
201909,150
201910,3456
201912,1728
202002,60
