date,quantity
201611,24
201612,415
201701,24
201703,12
201704,135
201705,96
201706,240
201707,12
201708,12
201710,12
201711,12
201712,24
201803,28
201805,12
201806,24
201808,12
201809,12
201810,12
201811,50
201901,1068
201902,183
201903,120
201904,276
201905,108
201906,108
201907,96
201908,60
201909,132
201910,168
201911,120
202002,12
