date,quantity
201504,120
201505,150
201506,90
201507,30
201508,150
201509,240
201510,240
201511,300
201512,312
201601,72
201602,60
201603,300
201604,72
201605,60
201606,270
201704,60
201706,48
201707,60
201711,60
201801,60
201804,48
201805,528
201807,60
201809,222
201811,90
201812,234
201901,60
201902,240
201903,216
201904,330
201905,120
201906,30
201907,60
201908,192
201909,50
201910,66
201912,60
202002,120
