date,quantity
201508,12
201509,1012
201510,3
201511,6
201601,56
201602,23
201603,196
201606,9
201608,15
201609,42
201701,112
201702,-30
201707,2
201708,10
201709,367
201711,19
201712,12
201801,36
201802,55
201803,-1
201804,13
201806,6
201808,18
201809,147
201810,6
201812,43
201901,127
201902,17
201903,15
201904,12
201907,40
201908,19
201909,66
202002,10
