date,quantity
201804,240
201805,516
201806,204
201808,192
201809,180
201810,216
201811,300
201812,276
201901,264
201902,144
201903,192
201904,276
201905,156
201906,192
201907,120
201908,180
201909,156
201910,168
201911,144
201912,156
202001,408
202002,60
