date,quantity
201611,48
201612,168
201702,60
201703,60
201704,84
201705,336
201706,96
201707,60
201708,84
201709,312
201710,36
201711,384
201712,420
201801,12
201802,132
201803,396
201804,576
201805,504
201806,348
201807,444
201808,132
201809,216
201810,120
201811,480
201812,12
201901,-48
201902,24
201903,768
201904,-158
201905,276
201906,360
201907,204
201908,72
201909,180
201910,396
201911,396
201912,60
202001,1008
202002,1824
