date,quantity
201709,1782
201710,24
201711,-52
201712,12
201801,168
201802,40
201803,-57
201804,9
201805,27
201806,8
201808,72
201809,499
201810,-36
201811,85
201812,42
201901,84
201902,-5
201903,24
201904,3
201905,29
201906,3
201907,6
201908,174
201909,82
201910,-18
201911,1
201912,12
202001,900
202002,-36
