date,quantity
201601,180
201602,120
201603,60
201605,0
201606,30
201608,6
201609,60
201610,30
201611,60
201612,90
201701,60
201702,60
201703,30
201704,30
201705,240
201706,180
201707,240
201708,120
201709,180
201710,90
201711,210
201712,96
201801,180
201802,60
201803,60
201804,120
201805,78
201806,60
201807,60
201808,150
201809,12
201810,90
201811,60
201812,30
201901,180
201903,60
201904,108
201905,42
201906,18
201907,120
201908,72
201909,60
201910,150
201911,60
201912,60
202001,360
202002,120
