date,quantity
201606,48
201607,68
201608,60
201609,88
201610,37
201611,50
201612,69
201701,52
201702,5
201703,42
201704,72
201705,24
201706,56
201707,27
201708,30
201709,42
201710,24
201711,79
201712,82
201801,81
201802,54
201803,47
201804,61
201805,18
201806,39
201807,74
201808,62
201809,78
201810,56
201811,114
201812,102
201901,36
201902,5
201903,126
201904,108
201905,72
201906,80
201907,84
201908,100
201909,96
201910,93
201911,74
201912,72
202001,216
202002,78
